ADMINLINK,EMPLOYEE,WAVE,SCWM_CWH,RMZFN,STUDYGROUP,CONDITION,SCEM_DISTI,SCEM_STRSI,SCWM_FTWCI,SCWM_WTFCI,SCWM_TIMEALLI
T0733,1,4,3.0,1,44,0,10.0,9,2.2,2.6,3
T0734,0,1,2.625,1,20,0,16.0, ,1.0,5.0,2.571428571429
T0735,1,1,3.625,1,20,0,8.0,7,2.0,2.8,3.5
T0735,1,2,2.875,1,20,0,10.0,7,2.2,3.2,3
T0735,1,3,3.875,1,20,0,9.0,7,2.2,3.6,3.5
T0735,1,4,3.375,1,20,0,11.0,9,2.2,3.2,3
T0736,1,1,3.75,1,20,0,9.0,12,2.0,2.4,4
T0736,1,2,3.75,1,20,0,10.0,11,2.0,2.4,3.571428571429
T0736,1,3,3.625,1,20,0,11.0,10,2.0,3.0,3.571428571429
T0736,1,4,3.625,1,20,0,14.0,12,3.2,4.0,3.428571428571
T0737,0,1,5.0,1,44,0,9.0, ,2.0,3.4,3.428571428571
T0737,0,2,4.375,1,44,0,7.0, ,2.0,4.0,3.571428571429
T0737,0,3,3.875,1,44,0,10.0, ,2.8,4.6,3.285714285714
T0737,0,4,3.75,1,44,0,8.0, ,1.8,3.8,4.142857142857
T0738,1,1,3.5,1,44,0,12.0,10,1.8,5.0,3.714285714286
T0738,1,2,3.0,1,44,0,12.0,10,2.2,3.8,3.714285714286
T0738,1,3,4.0,1,44,0,14.0,10,2.4,4.2,4.142857142857
T0738,1,4,3.25,1,44,0,21.0,12,2.0,4.0,3.428571428571
T0739,1,1,3.125,1,44,0,8.0,11,3.2,3.6,3.142857142857
T0739,1,2,3.25,1,44,0,9.0,10,3.4,4.0,3.142857142857
T0739,1,3,3.375,1,44,0,11.0,12,2.8,3.8,2.857142857143
T0740,0,1,2.25,1,44,0,16.0, ,1.4,4.4,3.142857142857
T0740,0,2,2.0,1,44,0,21.0, ,1.8,5.0,2.571428571429
T0740,0,3,2.25,1,44,0,16.0, ,2.8,4.2,2.714285714286
T0740,0,4,2.625,1,44,0,18.0, ,3.2,4.4,2.857142857143
T0741,1,1,2.875,1,44,0,13.0,12,2.0,4.2,3
T0741,1,3,2.0,1,44,0,9.0,7,2.4,4.0,2
T0742,1,1,-8.0,1,44,0,10.0,10,2.2,4.0,3.428571428571
T0742,1,3,2.875,1,44,0,10.0,10,1.6,4.4,3.428571428571
T0742,1,4,-8.0,1,44,0,12.0,10,1.4,3.4,3.285714285714
T0743,1,1,3.625,1,44,0,10.0,7,2.0,3.4,3.166666666667
T0743,1,2,3.5,1,44,0,10.0,9,2.4,3.6,3
T0743,1,4,4.125,1,44,0,10.0,6,2.0,3.8,2.666666666667
T0744,1,1,3.875,1,44,0,7.0,7,2.0,2.4,4.666666666667
T0744,1,2,2.75,1,44,0,8.0,8,2.0,2.2,4
T0744,1,3,3.0,1,44,0,12.0,10,2.0,5.0,4
T0744,1,4,4.0,1,44,0,8.0,8,2.0,2.4,4
T0745,1,1,2.375,1,44,0,12.0,10,3.8,4.0,3
T0745,1,2,2.375,1,44,0,14.0,11,3.8,4.0,3.285714285714
T0745,1,3,2.5,1,44,0,9.0,4,2.4,4.0,3
T0745,1,4,2.75,1,44,0,15.0,7,4.2,5.0,3.142857142857
T0746,1,1,2.875,1,44,0,9.0,11,3.2,3.4,2
T0747,0,1,-8.0,1,44,0,10.0, ,2.2,2.8,4
T0747,0,2,4.375,1,44,0,9.0, ,1.8,2.2,4.142857142857
T0747,0,3,-8.0,1,44,0,8.0, ,2.0,2.0,4.142857142857
T0747,0,4,4.625,1,44,0,9.0, ,1.6,2.4,3.857142857143
T0748,1,1,3.25,1,44,0,14.0,12,3.6,5.0,3
T0748,1,2,3.0,1,44,0,15.0,10,3.8,3.6,3.333333333333
T0748,1,3,3.875,1,44,0,14.0,11,3.2,4.4,3.333333333333
T0749,1,1,5.0,1,44,0,8.0,7,3.0,3.0,4.142857142857
T0749,1,2,4.75,1,44,0,8.0,5,2.0,2.0,4.142857142857
T0749,1,3,5.0,1,44,0,7.0,4,2.0,2.0,4.285714285714
T0749,1,4,4.375,1,44,0,7.0,4,3.0,3.2,4.142857142857
T0750,1,1,3.625,1,44,0,12.0,11,1.2,5.0,2
T0750,1,2,3.625,1,44,0,11.0,11,1.0,3.2,2.5
T0750,1,3,3.25,1,44,0,16.0,12,1.6,4.2,3
T0750,1,4,3.125,1,44,0,15.0,15,2.0,4.6,2.5
T0751,1,1,2.875,1,44,0,9.0,7,2.4,3.6,4
T0751,1,2,3.0,1,44,0,10.0,8,2.6,3.8,3
T0751,1,3,3.125,1,44,0,10.0,8,2.2,3.0,3.666666666667
T0751,1,4,2.75,1,44,0,10.0,7,2.0,2.8,4
T0752,1,1,3.5,1,33,0,14.0,12,1.4,2.4,3.714285714286
T0752,1,2,3.125,1,33,0,16.0,12,2.0,2.0,3.714285714286
T0752,1,3,2.625,1,33,0,15.0,12,2.0,2.2,3.428571428571
T0752,1,4,2.75,1,33,0,18.0,11,2.2,2.6,3.285714285714
T0753,1,1,4.5,1,33,0,8.0,4,1.0,1.0,4
T0753,1,2,3.875,1,33,0,9.0,5,1.0,1.4,4
T0753,1,3,4.25,1,33,0,7.0,7,1.0,1.8,4
T0754,1,1,3.25,1,33,0,9.0,7,2.0,3.2,4.142857142857
T0754,1,2,3.875,1,33,0,12.0,9,2.2,3.0,3.714285714286
T0754,1,3,3.25,1,33,0,11.0,10,2.4,3.2,3.714285714286
T0754,1,4,2.375,1,33,0,17.0,11,2.6,4.6,3.285714285714
T0755,1,1,2.5,1,33,0,14.0,6,2.2,3.4,-8
T0755,1,2,3.375,1,33,0,12.0,7,2.4,2.0,2.857142857143
T0756,1,1,-8.0,1,33,0,7.0,4,1.6,2.75,4.333333333333
T0756,1,2,4.0,1,33,0,6.0,4,2.6,2.4,3.285714285714
T0756,1,3,3.375,1,33,0,8.0,4,2.2,3.0,3.428571428571
T0756,1,4,4.875,1,33,0,6.0,5,2.4,3.6,3
T0757,1,1,3.75,1,33,0,9.0,8,2.8,2.6,3.142857142857
T0757,1,2,3.5,1,33,0,9.0,10,1.8,2.6,3.142857142857
T0757,1,3,3.875,1,33,0,11.0,8,2.2,3.2,3.285714285714
T0757,1,4,3.875,1,33,0,10.0,10,2.0,2.4,3.571428571429
T0758,1,1,3.25,1,33,0,8.0,9,2.0,2.4,3.714285714286
T0758,1,2,3.25,1,33,0,14.0,10,2.0,2.2,3.714285714286
T0758,1,3,3.0,1,33,0,9.0,8,2.0,2.2,3.714285714286
T0758,1,4,3.125,1,33,0,9.0,10,1.8,1.6,3.571428571429
T0759,1,1,-8.0,1,33,0,12.0,9,1.0,2.0,3.714285714286
T0759,1,2,4.375,1,33,0,10.0,9,2.0,2.2,4.166666666667
T0759,1,3,4.0,1,33,0,11.0,9,2.0,2.2,3.857142857143
T0759,1,4,4.5,1,33,0,13.0,11,2.0,2.0,4.285714285714
T0760,1,1,4.0,1,33,0,16.0,12,2.6,3.0,3.714285714286
T0760,1,2,3.875,1,33,0,7.0,7,2.0,4.0,3.571428571429
T0760,1,3,-8.0,1,33,0,6.0,12,2.4,4.0,-8
T0760,1,4,4.25,1,33,0,25.0,16,2.4,3.2,3.571428571429
T0761,0,1,2.75,1,33,0,16.0, ,3.4,4.0,3.571428571429
T0761,0,2,4.25,1,33,0,10.0, ,2.0,2.8,4.142857142857
T0761,0,3,4.25,1,33,0,11.0, ,2.0,2.2,4
T0761,0,4,3.375,1,33,0,6.0, ,2.2,2.4,4.142857142857
T0762,1,1,3.875,1,33,0,7.0,7,2.0,2.4,4
T0762,1,2,3.625,1,33,0,6.0,6,2.0,3.2,4
T0762,1,3,3.875,1,33,0,8.0,6,2.6,2.2,4
T0762,1,4,3.875,1,33,0,7.0,6,2.6,2.2,4
T0763,1,1,4.25,1,33,0,12.0,10,2.0,3.2,5
T0763,1,2,4.25,1,33,0,13.0,10,2.6,2.0,4.333333333333
T0763,1,3,4.625,1,33,0,19.0,12,4.0,2.8,3.666666666667
T0763,1,4,4.125,1,33,0,14.0,10,3.2,2.6,4
T0764,1,1,-8.0,1,33,0,10.0,11,3.2,4.2,3.5
T0764,1,2,-8.0,1,33,0,11.0,9,3.0,3.6,3
T0764,1,3,2.375,1,33,0,10.0,8,2.6,3.8,3
T0764,1,4,2.5,1,33,0,12.0,11,2.4,4.0,3
T0765,1,1,4.25,1,33,0,11.0,8,2.4,2.8,3.571428571429
T0765,1,2,3.875,1,33,0,11.0,8,2.0,2.6,3.428571428571
T0765,1,3,-8.0,1,33,0,8.0,8,2.2,3.2,3.285714285714
T0765,1,4,3.625,1,33,0,8.0,8,2.0,2.8,3.142857142857
T0766,1,1,2.75,1,33,0,7.0,8,2.4,3.8,2.333333333333
T0766,1,2,3.625,1,33,0,13.0,10,2.2,3.8,3
T0766,1,3,3.0,1,33,0,8.0,7,2.0,2.6,3
T0767,1,1,3.25,1,33,0,11.0,8,1.4,3.6,3.666666666667
T0767,1,2,3.375,1,33,0,11.0,9,1.4,2.8,3.571428571429
T0767,1,3,3.5,1,33,0,10.0,10,2.6,3.0,3.714285714286
T0767,1,4,3.875,1,33,0,9.0,9,2.0,3.2,3.285714285714
T0768,1,1,-8.0,1,33,0,15.0,11,4.2,3.8,4.333333333333
T0768,1,2,3.375,1,33,0,10.0,8,2.4,2.4,4.666666666667
T0768,1,3,3.875,1,33,0,9.0,8,2.2,3.0,4.333333333333
T0768,1,4,-8.0,1,33,0,9.0,7,2.6,3.2,4.166666666667
T0769,1,1,4.0,1,33,0,9.0,9,2.0,3.0,3
T0769,1,2,3.625,1,33,0,10.0,9,2.0,2.2,3.666666666667
T0769,1,3,3.75,1,33,0,6.0,9,2.2,2.8,3.666666666667
T0770,1,1,3.375,1,33,0,8.0,11,2.8,3.8,3.666666666667
T0770,1,2,3.75,1,33,0,20.0,11,2.8,4.4,3
T0770,1,3,3.875,1,33,0,15.0,12,3.0,4.0,2.5
T0770,1,4,3.0,1,33,0,9.0,10,2.4,3.6,-8
T0771,1,1,3.375,1,33,0,12.0,10,2.6,3.6,3.333333333333
T0771,1,2,3.75,1,33,0,15.0,11,2.0,4.0,3.428571428571
T0771,1,3,3.25,1,33,0,15.0,10,2.0,3.6,3.285714285714
T0771,1,4,3.0,1,33,0,13.0,10,2.0,3.6,3.428571428571
T0772,1,1,3.625,1,33,0,19.0,13,3.4,4.8,2.428571428571
T0772,1,2,4.0,1,33,0,15.0,12,2.0,4.4,3
T0772,1,3,4.5,1,33,0,13.0,16,4.2,4.2,2.714285714286
T0772,1,4,3.375,1,33,0,15.0,13,3.0,4.4,2.714285714286
T0773,0,1,-8.0,1,33,0,13.0, ,2.0,3.2,3.857142857143
T0773,0,2,-8.0,1,33,0,17.0, ,2.0,3.8,3
T0773,0,3,-8.0,1,33,0,14.0, ,1.0,3.8,3.285714285714
T0773,0,4,4.75,1,33,0,11.0, ,2.4,2.4,3.285714285714
T0774,1,1,4.25,1,33,0,14.0,16,4.0,4.0,3.285714285714
T0774,1,2,3.625,1,33,0,15.0,13,4.0,4.4,3.142857142857
T0774,1,3,3.5,1,33,0,15.0,13,4.0,4.4,3.285714285714
T0775,0,1,3.625,1,9,0,9.0, ,2.4,4.0,3.285714285714
T0775,0,2,4.0,1,9,0,9.0, ,2.0,4.4,3.285714285714
T0775,0,3,4.0,1,9,0,9.0, ,2.0,3.2,3.857142857143
T0775,0,4,3.625,1,9,0,8.0, ,3.0,3.2,3.285714285714
T0776,1,1,3.5,1,9,0,13.0,10,2.2,3.2,3
T0777,1,1,3.25,1,9,0,8.0,6,1.0,1.2,4.142857142857
T0777,1,2,4.625,1,9,0,8.0,6,1.8,2.0,4.285714285714
T0777,1,3,4.625,1,9,0,8.0,8,2.0,2.0,4
T0777,1,4,4.375,1,9,0,9.0,4,2.0,2.0,4.571428571429
T0778,1,1,3.25,1,9,0,14.0,11,2.0,3.4,3.142857142857
T0779,1,1,3.25,1,9,0,12.0,7,1.0,4.0,3
T0779,1,2,3.375,1,9,0,14.0,7,2.2,4.2,3.333333333333
T0779,1,3,3.75,1,9,0,8.0,8,2.0,3.2,3.666666666667
T0779,1,4,3.0,1,9,0,12.0,10,2.4,3.0,3.333333333333
T0780,1,1,3.125,1,9,0,9.0,8,2.4,3.6,3.333333333333
T0780,1,2,3.375,1,9,0,12.0,7,1.8,2.2,3.857142857143
T0780,1,3,3.5,1,9,0,11.0,8,2.0,2.8,3.571428571429
T0780,1,4,3.75,1,9,0,9.0,8,2.0,2.2,3.571428571429
T0781,1,1,3.375,1,9,0,15.0,11,2.2,2.4,3
T0781,1,2,5.0,1,9,0,9.0,5,1.6,2.0,4.333333333333
T0781,1,3,4.0,1,9,0,19.0,11,2.4,1.8,4.333333333333
T0781,1,4,3.875,1,9,0,8.0,5,2.0,2.6,4.333333333333
T0782,1,1,4.625,1,9,0,9.0,7,1.4,2.2,4
T0782,1,2,4.375,1,9,0,9.0,8,2.0,2.0,4
T0782,1,3,4.375,1,9,0,9.0,7,1.2,2.0,4
T0782,1,4,4.25,1,9,0,8.0,8,1.4,2.0,4
T0783,0,1,3.5,1,33,0,14.4, ,1.4,4.4,4
T0783,0,2,4.125,1,33,0,10.0, ,2.6,3.8,3.333333333333
T0783,0,3,3.875,1,33,0,11.0, ,2.0,3.6,3.666666666667
T0783,0,4,3.625,1,33,0,9.0, ,1.8,2.6,4
T0784,1,1,3.375,1,33,0,7.0,10,2.2,3.5,-8
T0784,1,2,3.375,1,33,0,8.0,6,2.0,3.4,3.857142857143
T0784,1,3,4.25,1,33,0,9.0,11,2.4,3.8,3.857142857143
T0784,1,4,3.75,1,33,0,9.0,7,2.0,4.0,4.428571428571
T0785,1,1,2.75,1,9,0,13.0,9,2.0,3.4,3.285714285714
T0785,1,2,3.375,1,9,0,9.0,10,2.6,3.6,3.714285714286
T0785,1,3,3.125,1,9,0,11.0,9,2.8,3.6,3.428571428571
T0785,1,4,2.75,1,9,0,9.0,9,2.6,3.4,3.571428571429
T0786,1,1,3.125,1,9,0,11.0,8,1.6,2.8,3.714285714286
T0786,1,2,3.625,1,9,0,9.0,9,2.0,2.0,3.714285714286
T0786,1,3,3.875,1,9,0,8.0,6,2.0,2.4,3.714285714286
T0786,1,4,3.875,1,9,0,10.0,9,2.0,2.4,4
T0787,1,1,2.0,1,9,0,17.0,12,2.4,4.0,3
T0787,1,2,2.625,1,9,0,14.0,12,2.2,3.8,3.333333333333
T0787,1,3,3.25,1,9,0,12.0,13,2.0,4.0,3
T0787,1,4,3.375,1,9,0,12.0,11,2.0,2.2,2.666666666667
T0788,1,1,3.5,1,9,0,8.0,6,2.2,3.6,3.666666666667
T0788,1,2,3.625,1,9,0,7.0,4,2.0,2.0,4.285714285714
T0788,1,3,3.75,1,9,0,8.0,4,2.0,2.0,4.428571428571
T0788,1,4,4.125,1,9,0,7.0,4,1.0,2.0,4.428571428571
T0789,1,1,2.875,1,9,0,9.0,7,2.4,4.6,2.714285714286
T0790,1,1,3.0,1,9,0,13.0,12,1.6,3.8,2.857142857143
T0790,1,2,2.25,1,9,0,11.0,12,1.8,4.4,3
T0790,1,3,2.75,1,9,0,11.0,9,2.0,4.0,3
T0790,1,4,4.25,1,9,0,8.0,6,1.6,3.0,3.571428571429
T0791,0,1,4.25,1,33,0,7.0, ,1.0,2.8,3.333333333333
T0791,0,2,4.0,1,33,0,8.0, ,2.0,3.2,4
T0791,0,3,4.125,1,33,0,8.0, ,1.0,1.2,3.666666666667
T0791,0,4,3.875,1,33,0,7.0, ,2.0,2.4,4.666666666667
T0792,1,1,4.5,1,9,0,7.0,4,1.0,1.0,5
T0792,1,2,4.5,1,9,0,10.0,7,1.0,1.0,5
T0792,1,3,4.5,1,9,0,9.0,4,1.0,1.8,4
T0792,1,4,4.375,1,9,0,9.0,5,1.0,4.2,3.5
T0793,1,1,3.125,1,33,0,20.0,18,3.8,2.0,3.4
T0793,1,2,3.25,1,33,0,11.0,12,4.0,3.2,3.666666666667
T0793,1,3,2.875,1,33,0,24.0,15,5.0,3.2,3.2
T0793,1,4,3.25,1,33,0,13.0,18,3.4,2.4,3.2
T0794,0,1,4.125,1,25,0,13.0, ,3.4,4.0,3
T0794,0,2,4.0,1,25,0,8.0, ,2.6,3.2,3
T0794,0,3,4.125,1,25,0,10.0, ,2.8,3.2,2.666666666667
T0794,0,4,3.875,1,25,0,9.0, ,3.0,3.4,3
T0795,1,1,2.5,1,25,0,11.0,11,2.8,3.6,3.333333333333
T0795,1,2,2.5,1,25,0,10.0,9,2.6,3.8,3.333333333333
T0796,1,1,2.625,1,25,0,13.0,8,1.6,1.8,3.5
T0796,1,2,2.75,1,25,0,12.0,9,2.8,1.8,2.5
T0796,1,3,2.25,1,25,0,14.0,10,2.0,2.6,2
T0796,1,4,3.375,1,25,0,13.0,10,1.4,2.8,4
T0797,1,1,2.625,1,25,0,22.0,12,3.0,3.0,3
T0797,1,2,3.125,1,25,0,15.0,12,2.8,3.4,2.5
T0797,1,3,2.875,1,25,0,15.0,12,3.4,3.8,2.5
T0797,1,4,2.875,1,25,0,22.0,12,3.2,3.0,2.5
T0798,1,1,2.875,1,25,0,8.0,5,2.0,2.6,3.571428571429
T0798,1,2,3.0,1,25,0,8.0,5,2.0,2.0,3.428571428571
T0798,1,3,2.75,1,25,0,11.0,5,2.0,2.4,4
T0798,1,4,2.75,1,25,0,7.0,6,2.0,2.2,4.142857142857
T0799,0,1,4.5,2,22,0,7.0, ,2.0,2.4,2.666666666667
T0799,0,3,3.875,2,22,0,6.0, ,2.0,2.2,3.666666666667
T0799,0,4,4.25,2,22,0,8.0, ,2.0,2.4,4
T0800,1,1,3.5,2,22,0,12.0,7,3.0,3.2,4.333333333333
T0800,1,2,4.25,2,22,0,7.0,6,2.0,2.0,4.333333333333
T0800,1,3,-8.0,2,22,0,10.0,8,1.0,1.0,4.666666666667
T0800,1,4,4.75,2,22,0,11.0,9,1.0,1.4,5
T0801,1,1,-8.0,2,22,0,9.0,10,2.8,4.0,4.166666666667
T0801,1,2,-8.0,2,22,0,8.0,5,2.0,2.2,4
T0801,1,3,-8.0,2,22,0,8.0,8,2.0,2.6,3.5
T0801,1,4,-8.0,2,22,0,9.0,9,2.2,2.6,3.833333333333
T0802,1,1,2.125,2,22,0,10.0,5,2.0,3.0,4
T0803,0,1,3.875,2,22,0,12.0, ,3.0,3.4,3
T0803,0,2,4.125,2,22,0,17.0, ,2.2,3.6,4
T0803,0,3,4.25,2,22,0,12.0, ,2.0,2.4,4
T0803,0,4,4.5,2,22,0,13.0, ,2.0,2.2,4
T0804,1,1,4.75,2,22,0,9.0,5,2.0,2.0,2.666666666667
T0805,1,1,4.25,2,22,0,10.0,8,1.6,2.8,3
T0805,1,2,-8.0,2,22,0,10.0,8,2.0,3.0,3.166666666667
T0805,1,3,4.125,2,22,0,9.0,7,3.0,3.2,3.142857142857
T0805,1,4,4.375,2,22,0,11.0,7,2.6,2.2,3.285714285714
T0806,1,1,4.0,2,22,0,16.0,12,1.4,1.8,3.833333333333
T0806,1,2,3.875,2,22,0,10.0,9,1.8,2.2,4
T0806,1,3,4.0,2,22,0,10.0,5,1.2,1.4,4.166666666667
T0806,1,4,4.0,2,22,0,10.0,5,1.6,2.2,4.166666666667
T0807,1,1,3.875,2,22,0,8.0,5,2.0,2.4,3.714285714286
T0807,1,2,-8.0,2,22,0,9.0,7,2.2,2.8,4
T0807,1,3,-8.0,2,22,0,8.0,6,2.2,2.4,4.285714285714
T0807,1,4,4.5,2,22,0,10.0,6,1.6,2.2,4.142857142857
T0808,1,1,2.875,2,22,0,6.0,5,1.0,1.4,3.571428571429
T0809,0,1,2.625,1,25,0,8.0, ,2.2,3.8,2.333333333333
T0809,0,2,3.5,1,25,0,8.0, ,2.0,3.8,3
T0809,0,3,3.25,1,25,0,8.0, ,2.4,3.8,2.666666666667
T0809,0,4,3.125,1,25,0,8.0, ,2.0,3.8,2.666666666667
T0810,1,1,3.375,1,25,0,8.0,7,2.0,2.4,3.285714285714
T0810,1,2,4.125,1,25,0,8.0,7,2.0,2.0,4
T0810,1,3,4.0,1,25,0,8.0,8,2.0,2.0,3.857142857143
T0810,1,4,3.75,1,25,0,8.0,8,2.0,2.0,3.714285714286
T0811,1,1,3.875,1,25,0,7.0,4,2.0,2.0,4
T0811,1,2,4.375,1,25,0,6.0,5,2.0,2.0,3
T0811,1,3,3.875,1,25,0,7.0,5,2.0,2.2,3
T0811,1,4,4.0,1,25,0,8.0,8,2.0,2.0,3.333333333333
T0812,1,1,4.625,1,25,0,21.0,13,2.0,2.0,4.428571428571
T0812,1,2,4.5,1,25,0,20.0,13,2.0,2.0,5
T0812,1,3,4.5,1,25,0,19.0,13,2.0,2.0,4.428571428571
T0812,1,4,4.625,1,25,0,17.0,9,2.0,2.0,5
T0813,1,1,3.75,1,25,0,13.0,13,2.8,5.0,3
T0813,1,2,3.125,1,25,0,14.0,13,1.2,5.0,3
T0813,1,3,4.25,1,25,0,11.0,12,2.8,3.0,1
T0814,1,1,-8.0,1,25,0,8.0,4,2.8,2.6,4.833333333333
T0815,0,1,3.375,1,49,0,10.0, ,1.4,4.2,2.857142857143
T0815,0,2,3.125,1,49,0,9.0, ,2.0,4.8,3
T0815,0,3,2.625,1,49,0,8.0, ,1.2,4.4,3.285714285714
T0815,0,4,3.0,1,49,0,8.0, ,1.6,3.2,3.428571428571
T0816,1,1,3.625,1,49,0,12.0,7,3.2,3.6,3.571428571429
T0816,1,2,3.125,1,49,0,17.0,10,2.8,3.0,4.285714285714
T0816,1,3,3.0,1,49,0,10.0,8,2.0,2.6,4.142857142857
T0816,1,4,3.5,1,49,0,11.0,8,3.8,2.8,4.142857142857
T0817,1,1,2.625,1,49,0,12.0,7,1.4,2.0,2
T0817,1,2,2.75,1,49,0,8.0,9,2.0,2.4,3.5
T0817,1,3,3.5,1,49,0,9.0,10,2.0,2.8,2.5
T0817,1,4,3.25,1,49,0,11.0,9,2.2,1.8,1
T0818,1,1,3.25,1,49,0,9.0,6,2.0,3.8,3.166666666667
T0818,1,3,3.0,1,49,0,9.0,9,2.0,3.8,3.428571428571
T0818,1,4,3.25,1,49,0,11.0,9,2.4,4.0,3.142857142857
T0819,0,1,3.25,2,22,0,10.0, ,2.8,4.2,3.142857142857
T0819,0,2,3.875,2,22,0,12.0, ,2.4,4.4,3.428571428571
T0819,0,3,4.25,2,22,0,12.0, ,2.2,1.8,3.571428571429
T0819,0,4,3.625,2,22,0,10.0, ,2.0,4.2,3.142857142857
T0820,1,1,-8.0,2,22,0,9.0,9,2.4,3.2,3.571428571429
T0820,1,2,3.5,2,22,0,8.0,8,2.4,3.2,3.714285714286
T0820,1,3,3.5,2,22,0,7.0,9,3.0,3.2,3.857142857143
T0821,1,1,3.625,2,22,0,10.0,7,2.0,2.0, 
T0821,1,2,3.0,2,22,0,11.0,6,2.0,3.2,4
T0822,1,1,4.125,2,22,0,11.0,7,1.8,2.6,4.142857142857
T0822,1,2,3.5,2,22,0,13.0,9,1.6,4.2,-8
T0822,1,3,3.375,2,22,0,11.0,7,1.2,3.6,4
T0822,1,4,3.0,2,22,0,11.0,6,1.4,2.8,4
T0823,1,1,2.625,2,22,0,16.0,11,2.0,5.0,2.571428571429
T0823,1,2,2.375,2,22,0,14.0,12,1.4,4.8,-8
T0823,1,3,2.25,2,22,0,11.0,10,1.8,4.0,3.142857142857
T0823,1,4,2.5,2,22,0,12.0,11,2.0,4.4,2.857142857143
T0824,0,1,2.375,1,49,0,11.0, ,3.2,4.6,2.857142857143
T0824,0,2,2.75,1,49,0,12.0, ,3.4,4.4,3.142857142857
T0824,0,3,3.375,1,49,0,12.0, ,3.6,4.2,3
T0824,0,4,2.5,1,49,0,10.0, ,4.0,4.8,2.857142857143
T0825,1,1,2.75,1,49,0,9.0,9,2.25,3.0,2
T0826,0,1,2.25,1,49,0,11.0, ,2.0,4.2,3
T0826,0,2,2.125,1,49,0,7.0, ,2.0,4.6,2.5
T0826,0,3,1.875,1,49,0,8.0, ,3.0,4.6,3
T0827,1,1,3.75,1,49,0,7.0,4,2.0,2.0,4.285714285714
T0827,1,2,4.5,1,49,0,8.0,5,1.0,1.0,5
T0827,1,3,3.75,1,49,0,7.0,8,2.0,2.0,4.428571428571
T0827,1,4,4.0,1,49,0,11.0,8,2.0,2.0,4.285714285714
T0828,1,1,3.625,1,49,0,11.0,4,1.6,2.2,4.5
T0828,1,3,4.0,1,49,0,8.0,9,1.4,2.0,5
T0829,1,1,2.75,1,49,0,10.0,7,2.0,4.0,3.666666666667
T0829,1,2,3.25,1,49,0,13.0,8,1.6,3.6,3.333333333333
T0829,1,3,3.5,1,49,0,11.0,4,1.0,4.0,3
T0830,1,1,3.25,1,49,0,14.0,14,3.0,3.2,3.285714285714
T0830,1,2,-8.0,1,49,0,14.0,10,3.0,4.2,2.714285714286
T0830,1,3,-8.0,1,49,0,12.0,10,3.4,4.0,3.142857142857
T0830,1,4,3.0,1,49,0,14.0,11,3.4,3.6,3
T0831,0,1,3.5,2,22,0,7.0, ,2.6,4.0,3.5
T0831,0,2,3.5,2,22,0,6.0, ,1.8,3.0,3
T0831,0,3,3.75,2,22,0,8.0, ,2.2,4.6,4
T0831,0,4,1.875,2,22,0,7.0, ,1.0,5.0,3.5
T0832,0,1,3.5,1,30,0,13.0, ,1.6,3.0,3.571428571429
T0832,0,2,3.5,1,30,0,11.0, ,2.0,2.8,3.571428571429
T0832,0,3,3.375,1,30,0,9.0, ,2.0,2.8,3.571428571429
T0832,0,4,3.5,1,30,0,9.0, ,2.0,2.4,3.428571428571
T0833,1,1,3.375,1,30,0,11.0,11,2.6,3.4,3.428571428571
T0833,1,2,3.125,1,30,0,10.0,10,2.4,3.6,3.428571428571
T0833,1,3,3.75,1,30,0,11.0,13,2.2,4.0,3.428571428571
T0833,1,4,3.0,1,30,0,11.0,9,2.0,4.0,3.285714285714
T0834,1,1,3.875,1,30,0,13.0,8,2.0,2.0,3.714285714286
T0834,1,2,4.25,1,30,0,14.0,6,2.4,2.2,3.285714285714
T0834,1,4,4.125,1,30,0,13.0,8,2.0,2.6,4
T0835,1,1,-8.0,1,30,0,14.0,11,2.4,3.2,3.333333333333
T0835,1,2,-8.0,1,30,0,11.0,11,2.0,2.0,2.666666666667
T0835,1,4,3.75,1,30,0,9.0,11,2.2,2.2,3.714285714286
T0836,1,1,-8.0,1,30,0,6.0,5,1.4,1.4,4.333333333333
T0836,1,2,-8.0,1,30,0,7.0,6,2.0,2.2,4
T0836,1,3,-8.0,1,30,0,9.0,5,1.2,2.0,4
T0836,1,4,4.375,1,30,0,7.0,4,1.0,1.4,4
T0837,1,1,-8.0,1,30,0,9.0,9,2.2,4.0,4
T0837,1,2,4.0,1,30,0,8.0,5,2.4,2.8,4.142857142857
T0837,1,3,-8.0,1,30,0,8.0,5,2.0,2.6,4
T0837,1,4,-8.0,1,30,0,9.0,7,1.2,2.6,4.285714285714
T0838,1,1,3.75,1,30,0,12.0,10,1.4,4.4,3.571428571429
T0838,1,2,3.875,1,30,0,9.0,6,1.6,3.6,5
T0838,1,3,3.875,1,30,0,9.0,6,2.4,5.0,3.714285714286
T0838,1,4,4.0,1,30,0,7.0,5,1.6,3.8,4
T0839,1,1,3.625,1,30,0,13.0,11,3.4,3.2,3.714285714286
T0839,1,2,3.625,1,30,0,12.0,11,2.2,3.4,3.142857142857
T0839,1,3,4.375,1,30,0,14.0,11,2.4,2.4,3.714285714286
T0839,1,4,4.125,1,30,0,12.0,10,2.4,2.4,3.571428571429
T0840,0,1,3.125,1,30,0,10.0, ,2.0,2.0,3
T0840,0,3,3.125,1,30,0,9.0, ,2.0,2.0,3.714285714286
T0841,1,1,3.25,1,30,0,11.0,7,2.2,2.2,4.142857142857
